addrtype,location,severitycode,severitydesc,collisiontype,personcount,pedcount,pedcylcount,vehcount,injuries,seriousinjuries,fatalities,incdate,incdttm,junctiontype,sdot_colcode,sdot_coldesc,inattentionind,underinfl,weather,roadcond,lightcond,pedrownotgrnt,speeding,st_colcode,st_coldesc,crosswalkkey,hitparkedcar,state,latitude,longitude
Intersection,ELLIOTT AVE AND WALL ST,2,Injury Collision,Cycles,3,0,1,1,1,0,0,2016-06-04T00:00:00.000Z,6/4/2016 5:54:00 PM,At Intersection (intersection related),51.0,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.61336696327822,-122.35046554669461
Intersection,10TH AVE E AND E HIGHLAND DR,2,Injury Collision,Cycles,3,0,1,1,1,0,0,2016-05-31T00:00:00.000Z,5/31/2016 7:45:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.63048977230172,-122.32020934895516
Block,16TH AVE SW BETWEEN SW CAMBRIDGE ST AND SW ROXBURY ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2016-05-17T00:00:00.000Z,5/17/2016 5:00:00 PM,Mid-Block (not related to intersection),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.51827939518418,-122.35515476307505
Block,FAUNTLEROY WAY SW BETWEEN SW TRENTON ST AND SW BARTON ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2016-05-18T00:00:00.000Z,5/18/2016 11:00:00 AM,Mid-Block (not related to intersection),0.0,NOT ENOUGH INFORMATION / NOT APPLICABLE,,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.52402276678037,-122.39288430234768
Intersection,TROLL AVE N AND N 34TH ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2016-05-27T00:00:00.000Z,5/27/2016 7:02:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.64924012162934,-122.34741874332344
Block,CALIFORNIA AVE SW BETWEEN SW LANDER ST AND SW STEVENS ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2016-06-11T00:00:00.000Z,6/11/2016 2:19:00 PM,Mid-Block (not related to intersection),56.0,PEDALCYCLIST STRUCK MOTOR VEHICLE LEFT SIDE SIDESWIPE,Y,N,Overcast,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.57815337685094,-122.38666642381256
Intersection,1ST AVE NW AND NW 85TH ST,1,Property Damage Only Collision,Cycles,3,0,1,1,0,0,0,2016-05-03T00:00:00.000Z,5/3/2016 8:50:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",Y,N,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.69061033125208,-122.35798195029793
Intersection,GREENWOOD AVE N AND N 117TH ST,2,Injury Collision,Cycles,0,0,1,1,1,0,0,2016-04-21T00:00:00.000Z,4/21/2016 12:45:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.71415878306408,-122.35551591551994
Block,ROOSEVELT WAY NE BETWEEN NE 69TH ST AND NE 70TH ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2016-05-18T00:00:00.000Z,5/18/2016 4:23:00 PM,Mid-Block (not related to intersection),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",Y,N,Overcast,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.679104392327616,-122.31740837072826
Block,S JACKSON ST BETWEEN 14TH AVE S AND 16TH AVE S,2,Injury Collision,Cycles,1,0,1,1,1,0,0,2016-05-10T00:00:00.000Z,5/10/2016 7:01:00 AM,Mid-Block (not related to intersection),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.599217493168744,-122.31285936420177
Intersection,STONE WAY N AND N 34TH ST,2,Injury Collision,Cycles,0,0,1,1,1,0,0,2016-04-10T00:00:00.000Z,4/10/2016 1:50:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.648540727826884,-122.34277540220636
Block,8TH AVE NW BETWEEN NW 64TH ST AND NW 65TH ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2016-06-13T00:00:00.000Z,6/13/2016 6:40:00 PM,Mid-Block (not related to intersection),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Overcast,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.67562403644207,-122.36603812592386
Block,12TH AVE BETWEEN E PINE ST AND E OLIVE ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2016-05-07T00:00:00.000Z,5/7/2016 6:27:00 PM,Mid-Block (not related to intersection),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.61584669426279,-122.31686348709144
Block,12TH AVE BETWEEN E CHERRY ST AND E COLUMBIA ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2016-05-06T00:00:00.000Z,5/6/2016 3:59:00 PM,Mid-Block (not related to intersection),23.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, LEFT SIDE SIDESWIPE",,N,Clear or Partly Cloudy,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.608641318892914,-122.31677994237629
Intersection,2ND AVE AND SPRING ST,2,Injury Collision,Cycles,2,1,1,0,2,0,0,2016-05-25T00:00:00.000Z,5/25/2016 3:50:00 PM,At Intersection (intersection related),64.0,PEDALCYCLIST STRUCK PEDESTRIAN,,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,520991,N,Washington,47.60587261716152,-122.33578172373925
Intersection,GREENWOOD AVE N AND N 83RD ST,2,Injury Collision,Cycles,1,0,1,1,1,0,0,2016-05-16T00:00:00.000Z,5/16/2016 8:10:00 AM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.689113427193604,-122.35530100672916
Block,SW AVALON WAY BETWEEN 35TH AVE SW AND 36TH AVE SW,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2016-05-26T00:00:00.000Z,5/26/2016 3:44:00 PM,Driveway Junction,18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",Y,N,Overcast,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.56407686722886,-122.37681737425206
Intersection,STONE WAY N AND N 44TH ST,2,Injury Collision,Cycles,0,0,1,1,1,0,0,2016-04-26T00:00:00.000Z,4/26/2016 9:08:00 AM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.65995950786075,-122.34221726430485
Intersection,4TH AVE AND UNIVERSITY ST,2,Injury Collision,Cycles,5,0,1,1,1,0,0,2016-06-24T00:00:00.000Z,6/24/2016 9:15:00 AM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Overcast,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.6082279219945,-122.33486632869881
Intersection,MELROSE AVE AND E DENNY WAY,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2016-06-07T00:00:00.000Z,6/7/2016 11:41:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",Y,N,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.61849674070191,-122.32785352358368
Intersection,GREENWOOD AVE N AND N 83RD ST,2,Injury Collision,Cycles,0,0,1,1,2,0,0,2016-05-04T00:00:00.000Z,5/4/2016 8:25:00 AM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Overcast,Wet,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.689113427193604,-122.35530100672916
Intersection,5TH AVE S AND S WASHINGTON ST,2,Injury Collision,Cycles,0,0,1,1,1,0,0,2016-04-14T00:00:00.000Z,4/14/2016 6:46:00 AM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.600873329570724,-122.32765971589005
Intersection,5TH AVE NE AND NE NORTHGATE WAY,2,Injury Collision,Cycles,0,0,1,1,1,0,0,2016-04-15T00:00:00.000Z,4/15/2016 12:50:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,522140,N,Washington,47.70859413363464,-122.32327545310636
Intersection,PHINNEY AVE N AND N 63RD ST,2,Injury Collision,Cycles,1,0,1,1,1,0,0,2016-06-08T00:00:00.000Z,6/8/2016 5:17:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.67457015624763,-122.35436180878479
Block,GILMAN AVE W BETWEEN 26TH AVE W AND 27TH AVE W,2,Injury Collision,Cycles,1,0,1,1,1,0,0,2016-06-09T00:00:00.000Z,6/9/2016 11:05:00 AM,,0.0,NOT ENOUGH INFORMATION / NOT APPLICABLE,,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.65902260487778,-122.3904306914247
Block,E DENNY WAY BETWEEN SUMMIT AVE AND BELMONT AVE E,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2016-05-20T00:00:00.000Z,5/20/2016 2:42:00 PM,Mid-Block (not related to intersection),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.61848552458889,-122.32464731992431
Intersection,5TH AVE S AND S MAIN ST,3,Fatality Collision,Cycles,3,0,1,1,1,1,1,2016-05-14T00:00:00.000Z,5/14/2016 10:41:00 PM,At Intersection (intersection related),51.0,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,N,Overcast,Dry,Dark - Street Lights On,,Y,45,Vehicle - Pedalcyclist,0,N,Washington,47.60003407589182,-122.32766333402573
Intersection,ALASKAN WAY AND MARION ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2016-05-13T00:00:00.000Z,5/13/2016 3:06:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",Y,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.603060582729206,-122.33778754563215
Intersection,ALASKAN E RDWY WAY S AND S WASHINGTON ST,2,Injury Collision,Cycles,3,0,1,1,1,0,0,2016-05-04T00:00:00.000Z,5/4/2016 8:30:00 AM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,522619,N,Washington,47.60088588282752,-122.33552594482715
Intersection,1ST AVE AND YESLER WAY,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2016-05-20T00:00:00.000Z,5/20/2016 11:42:00 AM,At Intersection (intersection related),51.0,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,Y,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.60172233870561,-122.33417859478409
Intersection,NE 65TH ST AND NE RAVENNA WB BV,2b,Serious Injury Collision,Cycles,2,0,1,1,1,1,0,2016-05-10T00:00:00.000Z,5/10/2016 6:58:00 AM,At Intersection (intersection related),51.0,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,N,Clear or Partly Cloudy,Dry,,,,45,Vehicle - Pedalcyclist,524477,N,Washington,47.675867077400255,-122.32185222518152
Intersection,26TH AVE AND E YESLER WAY,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2016-04-29T00:00:00.000Z,4/29/2016 6:31:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.60166062570858,-122.29891734148524
Intersection,MONTLAKE BLVD E AND EAST MONTLAKE PL E,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2016-06-11T00:00:00.000Z,6/11/2016 6:37:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,523787,N,Washington,47.643961271931374,-122.30409754795531
Block,NE 50TH ST BETWEEN 7TH AVE NE AND 8TH AVE NE,2,Injury Collision,Cycles,1,0,1,1,1,0,0,2016-05-10T00:00:00.000Z,5/10/2016 11:42:00 PM,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.664954108337355,-122.3201244105086
Block,SW HARBOR LN BETWEEN HARBOR AVE SW AND DEAD END,2,Injury Collision,Cycles,3,0,1,2,1,0,0,2016-07-21T00:00:00.000Z,7/21/2016 6:25:00 AM,Mid-Block (not related to intersection),21.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, REAR END",,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.576878402687385,-122.37233935766213
Block,WESTLAKE AVE N BETWEEN GALER S ST AND 8TH N AVE N,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2016-07-27T00:00:00.000Z,7/27/2016 2:45:00 PM,Mid-Block (not related to intersection),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.63241056260546,-122.34092180916201
Intersection,3RD AVE N AND ROY ST,2,Injury Collision,Cycles,5,0,1,1,1,0,0,2016-07-29T00:00:00.000Z,7/29/2016 5:27:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",Y,N,Clear or Partly Cloudy,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.62543768990089,-122.35148024976385
Block,STEWART ST BETWEEN 9TH AVE AND TERRY AVE,2,Injury Collision,Cycles,3,0,1,1,1,0,0,2016-07-13T00:00:00.000Z,7/13/2016 12:20:00 PM,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",Y,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.615947568874724,-122.33400804365507
Intersection,ELLIOTT BAY TRL AND PIER 91 ACCESS RD,2,Injury Collision,Cycles,1,0,1,1,1,0,0,2016-07-05T00:00:00.000Z,7/5/2016 2:30:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,642419,N,Washington,,
Intersection,6TH AVE AND PIKE ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2016-07-14T00:00:00.000Z,7/14/2016 12:22:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.61114239799386,-122.33446376986288
Block,6TH AVE BETWEEN OLIVE WAY AND STEWART ST,2b,Serious Injury Collision,Cycles,2,0,1,1,1,1,0,2016-07-26T00:00:00.000Z,7/26/2016 2:49:00 PM,Mid-Block (not related to intersection),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.613375268453424,-122.33664679369764
Intersection,GREENWOOD AVE N AND N 84TH ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2016-08-11T00:00:00.000Z,8/11/2016 3:44:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,24267,N,Washington,47.68983726622608,-122.355301466373
Block,NE NORTHGATE WAY BETWEEN 8TH AVE NE AND ROOSEVELT WAY NE,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2016-08-05T00:00:00.000Z,8/5/2016 9:20:00 AM,Driveway Junction,51.0,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,Y,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.708569219474185,-122.31920878354694
Block,6TH AVE S BETWEEN S JACKSON ST AND S KING ST,2,Injury Collision,Cycles,0,0,1,1,1,0,0,2016-07-13T00:00:00.000Z,7/13/2016 6:30:00 PM,Mid-Block (not related to intersection),51.0,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.59877465373597,-122.32636219865329
Block,15TH AVE NE BETWEEN NE 42ND ST AND NE 43RD ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2016-08-02T00:00:00.000Z,8/2/2016 3:55:00 PM,,0.0,NOT ENOUGH INFORMATION / NOT APPLICABLE,,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.659039924430964,-122.31205182562418
Intersection,M L KING JR WAY E AND E MADISON ST,2,Injury Collision,Cycles,3,0,1,1,1,0,0,2016-08-25T00:00:00.000Z,8/25/2016 7:01:00 PM,At Intersection (intersection related),51.0,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,522278,N,Washington,47.623317237193845,-122.296424105437
Intersection,BELLEVUE AVE AND E PINE ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2016-08-26T00:00:00.000Z,8/26/2016 10:58:00 PM,At Intersection (intersection related),51.0,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,Y,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.61521815296026,-122.32680418837404
Intersection,29TH AVE S AND S IRVING ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2016-08-22T00:00:00.000Z,8/22/2016 7:54:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Dusk,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.59127134600441,-122.2954599556946
Intersection,WALLINGFORD AVE N AND N 97TH ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2016-08-08T00:00:00.000Z,8/8/2016 9:30:00 AM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Overcast,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.699594215137594,-122.33654463195616
Block,DELRIDGE WAY SW BETWEEN CROFT PL SW AND SW MYRTLE ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2016-07-21T00:00:00.000Z,7/21/2016 7:16:00 AM,Mid-Block (not related to intersection),51.0,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,N,Clear or Partly Cloudy,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.53984522626678,-122.36084642433677
Intersection,HARVARD AVE E AND E OLIVE WAY,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2016-07-29T00:00:00.000Z,7/29/2016 8:00:00 AM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.61989819980036,-122.3222059875378
Intersection,46TH AVE SW AND SW LANDER ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2016-07-16T00:00:00.000Z,7/16/2016 11:40:00 AM,At Intersection (intersection related),51.0,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,Y,N,Clear or Partly Cloudy,Dry,Dawn,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.57934357861365,-122.39068362865619
Intersection,DENNY WAY AND DEXTER AVE,2b,Serious Injury Collision,Cycles,1,0,1,0,1,1,0,2016-05-16T00:00:00.000Z,5/16/2016 9:31:00 PM,At Intersection (intersection related),26.0,MOTOR VEHICLE STRUCK OBJECT IN ROAD,Y,N,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.618550164551785,-122.34240185261628
Intersection,12TH AVE NE AND NE 95TH ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2016-07-20T00:00:00.000Z,7/20/2016 9:11:00 AM,At Intersection (intersection related),51.0,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,Y,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.6976356643227,-122.31482955539144
Intersection,15TH AVE W AND W HOWE ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2016-07-29T00:00:00.000Z,7/29/2016 2:00:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",Y,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,638921,N,Washington,47.63595304825938,-122.37613788360537
Block,STEWART ST BETWEEN DENNY WAY AND YALE AVE N,2,Injury Collision,Cycles,5,0,1,1,1,0,0,2016-07-27T00:00:00.000Z,7/27/2016 8:01:00 PM,Mid-Block (but intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",Y,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.61860765398297,-122.33056755107937
Block,BROADWAY BETWEEN E COLUMBIA ST AND BOYLSTON AVE,2,Injury Collision,Cycles,1,0,1,0,1,0,0,2016-08-22T00:00:00.000Z,8/22/2016 3:49:00 PM,Mid-Block (not related to intersection),66.0,PEDALCYCLIST STRUCK OBJECT IN ROAD,,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.60940794616714,-122.32075705446164
Block,E MADISON ST BETWEEN 29TH W AVE E AND 29TH E AVE E,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2016-07-28T00:00:00.000Z,7/28/2016 5:01:00 PM,Mid-Block (not related to intersection),21.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, REAR END",,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,34622,N,Washington,47.62408056298298,-122.29529900921669
Block,NW 36TH ST BETWEEN 1ST AVE NW AND LEARY WAY NW,2,Injury Collision,Cycles,4,0,1,2,1,0,0,2016-07-26T00:00:00.000Z,7/26/2016 6:52:00 PM,Mid-Block (not related to intersection),51.0,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,Y,Clear or Partly Cloudy,Dry,Dusk,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.6531098206987,-122.35830711424845
Block,4TH AVE S BETWEEN S HOLGATE ST AND S WALKER ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2016-08-22T00:00:00.000Z,8/22/2016 3:07:00 PM,Mid-Block (not related to intersection),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",Y,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.58507506548098,-122.32905801152904
Block,M L KING JR WAY S BETWEEN MOUNTAINS TO SOUND TRL AND S MASSACHUSETTS ST,2b,Serious Injury Collision,Cycles,2,0,1,1,1,1,0,2016-08-17T00:00:00.000Z,8/17/2016 5:53:00 PM,Mid-Block (but intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,0,N,Washington,47.589285404515785,-122.29772708456369
Intersection,4TH AVE S AND S BENNETT ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2016-08-26T00:00:00.000Z,8/26/2016 4:15:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,Y,Clear or Partly Cloudy,Dry,Daylight,,,45,Vehicle - Pedalcyclist,33150,N,Washington,47.55489803173215,-122.32953781987342
Intersection,LAKE CITY WAY NE AND NE 130TH ST,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2016-07-06T00:00:00.000Z,7/6/2016 11:39:00 AM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,Y,,45,Vehicle - Pedalcyclist,0,N,Washington,47.722899065717534,-122.29319374521921
Block,ROOSEVELT WAY NE BETWEEN NE 42ND N ST AND NE 43RD S ST,2,Injury Collision,Sideswipe,2,0,1,1,1,0,0,2016-07-18T00:00:00.000Z,7/18/2016 8:18:00 AM,Mid-Block (not related to intersection),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,Y,,11,From same direction - both going straight - both moving - sideswipe,0,N,Washington,47.65891124921488,-122.31776595018732
