block_intersection,severity_code,collision_type,person_count,ped_count,pedcyl_count,veh_count,junction_type,sdot_coldesc,in_attention,under_infl,weather,road_cond,light_cond,ped_right_way,speeding,s._col_desc,crosswalkkey,hit_parked_car,latitude,longitude
1,1,Cycles,3,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",1,0,Overcast,Wet,Daylight,0,0,Vehicle Strikes Pedalcyclist,0,0,47.521023292388975,-122.36454783752541
1,1,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,1,0,Overcast,Dry,Daylight,0,0,Vehicle Strikes Pedalcyclist,0,0,47.608021074698,-122.3076226269288
1,0,,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Raining,Wet,Dark - No Street Lights,0,0,,0,0,47.55416618326297,-122.33421517698929
1,1,,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,,0,0,47.66125925264302,-122.309512235782
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",1,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle Strikes Pedalcyclist,0,0,47.66428986783398,-122.34068746740265
0,2,Cycles,2,0,1,1,Mid-Block (not related to intersection),PEDALCYCLIST STRUCK MOTOR VEHICLE REAR END,0,1,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle Strikes Pedalcyclist,0,0,47.51640468502114,-122.2897057755984
0,0,Cycles,2,0,1,1,Mid-Block (not related to intersection),PEDALCYCLIST STRUCK MOTOR VEHICLE LEFT SIDE SIDESWIPE,0,0,Overcast,Dry,Dawn,0,0,Vehicle Strikes Pedalcyclist,0,0,47.62613381473567,-122.3342049961292
0,3,Cycles,2,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Dark - Street Lights On,0,0,Vehicle Strikes Pedalcyclist,0,0,47.6798983780058,-122.4048425739086
1,1,,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Raining,Wet,Dark - Street Lights On,1,0,,0,0,47.620888394604385,-122.34238173081964
1,0,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",1,0,Clear or Partly Cloudy,Dry,Dark - Street Lights On,0,0,Vehicle Strikes Pedalcyclist,0,0,47.668654849597424,-122.39285829690594
1,0,Cycles,3,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Overcast,Wet,Daylight,0,0,Vehicle Strikes Pedalcyclist,0,0,47.60515932143504,-122.33512927310603
1,1,Cycles,3,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Overcast,Dry,Daylight,0,0,Vehicle Strikes Pedalcyclist,0,0,47.61523842026632,-122.32790375541016
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",1,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle Strikes Pedalcyclist,0,0,47.6257957692013,-122.33863455026258
1,0,Cycles,3,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Raining,Wet,Dark - Street Lights On,0,0,Vehicle Strikes Pedalcyclist,0,0,47.604446464596656,-122.33447723507861
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",1,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle Strikes Pedalcyclist,0,0,47.54453951374187,-122.26408243050295
0,0,Cycles,2,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK PEDALCYCLIST, LEFT SIDE SIDESWIPE",0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle Strikes Pedalcyclist,0,0,47.55149834878031,-122.26628083032922
1,1,Cycles,2,1,1,0,At Intersection (intersection related),PEDALCYCLIST STRUCK PEDESTRIAN,1,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.66493734388379,-122.31740379073635
1,1,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.697559009800244,-122.30418049438036
0,1,Cycles,2,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Unknown,Unknown,Dark - Street Lights On,0,0,Vehicle - Pedalcyclist,0,0,47.63897380064675,-122.32006709302462
0,1,Cycles,2,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle Strikes Pedalcyclist,0,0,47.60878749220817,-122.33844845839596
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Overcast,Wet,Daylight,0,0,Vehicle Strikes Pedalcyclist,0,0,47.620888394604385,-122.34238173081964
1,1,Angles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Entering at angle,1,0,47.56977061348821,-122.29069886527
0,2,Cycles,3,0,1,2,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Pedalcyclist All Other Involvements ONE UNIT - PEDALCYCLIST ONLY or PEDALCYCLIST STR,0,1,47.659039924430964,-122.31205182562418
0,2,Cycles,2,1,1,0,Mid-Block (not related to intersection),PEDALCYCLIST STRUCK PEDESTRIAN,1,0,Clear or Partly Cloudy,Unknown,Daylight,0,0,Pedalcyclist Strikes Pedalcyclist or Pedestrian,0,0,47.65579285242878,-122.31930536700395
0,1,Cycles,3,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Pedalcyclist Strikes Moving Vehicle,0,0,47.52854714608594,-122.39273403815928
0,1,Cycles,2,0,1,1,Driveway Junction,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",1,0,Overcast,Wet,Daylight,0,1,Pedalcyclist Strikes Moving Vehicle,0,0,47.64863709622514,-122.343410431807
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Dusk,1,0,Vehicle Strikes Pedalcyclist,0,0,47.663091788500566,-122.31310175369732
0,1,Cycles,2,0,1,1,Driveway Junction,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Raining,Wet,Daylight,0,0,Vehicle Strikes Pedalcyclist,0,0,47.57270499771236,-122.33969154121115
1,1,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Dusk,0,0,Vehicle - Pedalcyclist,0,0,47.62321406543728,-122.33975127127506
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Raining,Wet,Daylight,0,0,Vehicle Strikes Pedalcyclist,0,0,47.60172225521305,-122.33554940658436
0,1,Cycles,2,1,1,0,Mid-Block (not related to intersection),PEDALCYCLIST STRUCK PEDESTRIAN,0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Pedalcyclist Strikes Pedalcyclist or Pedestrian,0,0,47.58716310048865,-122.39683572218016
0,1,Cycles,3,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle Strikes Pedalcyclist,0,0,47.61222824831293,-122.31279364585777
1,1,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Dark - Street Lights On,0,0,Vehicle Strikes Pedalcyclist,0,0,47.639547112800344,-122.3200628709582
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",1,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Pedalcyclist Strikes Moving Vehicle,0,0,47.67088990163978,-122.36617390620391
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle Strikes Pedalcyclist,1,0,47.61403121811065,-122.34960608431774
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Overcast,Dry,Daylight,0,0,Vehicle Strikes Pedalcyclist,0,0,47.648164198755424,-122.34279388813812
0,2,Cycles,2,0,1,1,Mid-Block (not related to intersection),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Overcast,Dry,Daylight,0,0,Pedalcyclist Strikes Moving Vehicle,0,0,47.686774063664615,-122.26521889004371
1,1,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Raining,Wet,Daylight,0,0,Vehicle Strikes Pedalcyclist,0,0,47.66710635754764,-122.31737981006431
0,0,Cycles,2,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle Strikes Pedalcyclist,0,0,47.618553396203716,-122.34302801077908
1,1,Cycles,3,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Overcast,Wet,Daylight,0,0,Pedalcyclist Strikes Moving Vehicle,0,0,47.604943457663936,-122.33800105428564
0,1,Cycles,2,0,1,1,Driveway Junction,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Overcast,Dry,Daylight,0,0,Pedalcyclist Strikes Moving Vehicle,0,0,47.57589720540754,-122.41008596100029
1,1,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle Strikes Pedalcyclist,0,0,47.7014115454031,-122.33510998434059
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle Strikes Pedalcyclist,0,0,47.64899740410285,-122.30459125885454
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Raining,Wet,Dark - Street Lights On,0,0,Vehicle Strikes Pedalcyclist,0,0,47.546547030206426,-122.32503573130009
0,0,Cycles,5,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Dark - Street Lights On,0,0,Vehicle Strikes Pedalcyclist,0,0,47.622525399015906,-122.31364009278202
0,1,Cycles,2,0,1,1,Driveway Junction,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle Strikes Pedalcyclist,0,0,47.59583224035126,-122.32311316690009
0,0,,2,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",0,0,Overcast,Wet,Dusk,0,0,,0,0,47.55653911885514,-122.33421411116731
0,1,Cycles,2,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK PEDALCYCLIST, LEFT SIDE SIDESWIPE",0,0,Overcast,Dry,Daylight,0,0,Vehicle Strikes Pedalcyclist,0,0,47.585948538620364,-122.31336659799706
0,0,Cycles,2,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK PEDALCYCLIST, REAR END",0,0,Overcast,Wet,Dark - Street Lights On,0,0,Vehicle Strikes Pedalcyclist,0,0,47.52704456985138,-122.26998428262644
0,0,Cycles,2,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle Strikes Pedalcyclist,0,0,47.61421489351256,-122.34198208867042
1,1,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Overcast,Wet,Dawn,1,0,Vehicle - Pedalcyclist,0,0,47.538890253423325,-122.3872802267578
0,0,Parked Car,2,0,1,1,Mid-Block (not related to intersection),PEDALCYCLIST STRUCK MOTOR VEHICLE LEFT SIDE SIDESWIPE,0,1,Clear or Partly Cloudy,Dry,Dark - Street Lights On,0,0,One parked--one moving,0,0,47.56260182418038,-122.31352453413778
0,0,Cycles,2,0,1,1,Driveway Junction,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,1,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle Strikes Pedalcyclist,0,0,47.59961782030045,-122.32896629872036
0,0,Cycles,2,0,1,1,Driveway Junction,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle Strikes Pedalcyclist,0,0,47.610445255664025,-122.33613044666157
0,0,Rear Ended,3,0,1,2,Mid-Block (but intersection related),"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",1,0,Clear or Partly Cloudy,Dry,Daylight,0,0,From same direction - both going straight - one stopped - rear-end,0,0,47.59928514940186,-122.30106063216387
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Dark - Street Lights On,0,0,Vehicle - Pedalcyclist,0,0,47.66866536787647,-122.37358850396623
1,1,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Daylight,0,1,Vehicle - Pedalcyclist,0,0,47.61527286521951,-122.31554858495258
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle Strikes Pedalcyclist,0,0,47.6187590087277,-122.31821536503185
1,0,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",1,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle Strikes Pedalcyclist,0,0,47.648540727826884,-122.34277540220636
0,1,Cycles,2,0,1,1,Driveway Junction,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Dark - Street Lights On,0,0,Vehicle - Pedalcyclist,0,0,47.54016981914816,-122.32014563745821
1,0,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,1,0,Overcast,Dry,Daylight,0,0,Vehicle Strikes Pedalcyclist,0,0,47.62204610868118,-122.33976024601307
0,2,Cycles,2,1,1,0,Mid-Block (not related to intersection),PEDALCYCLIST STRUCK PEDESTRIAN,0,0,Overcast,Dry,Daylight,1,0,Pedalcyclist Strikes Pedalcyclist or Pedestrian,0,0,47.65891124921488,-122.31776595018732
0,1,Cycles,2,0,1,1,Driveway Junction,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,1,0,Overcast,Dry,Daylight,1,0,Vehicle Strikes Pedalcyclist,0,0,47.609780570210454,-122.33935700687486
0,1,Cycles,2,0,1,1,Driveway Junction,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",1,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Pedalcyclist Strikes Moving Vehicle,0,0,47.6080508673475,-122.3270336098584
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle Strikes Pedalcyclist,0,0,47.61524908594235,-122.3496818706592
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Raining,Wet,Daylight,0,0,Pedalcyclist Strikes Moving Vehicle,0,0,47.60616434844696,-122.30763545552773
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Dark - Street Lights On,0,0,Vehicle Strikes Pedalcyclist,0,0,47.66146941930195,-122.37076944775087
1,1,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Overcast,Dry,Daylight,0,0,Pedalcyclist Strikes Moving Vehicle,0,0,47.58545629833437,-122.3917581174237
0,1,Cycles,2,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Pedalcyclist Strikes Moving Vehicle,0,0,47.63498698711708,-122.34228517989064
1,1,Angles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Entering at angle,0,0,47.686919052880384,-122.33774373343664
1,1,Angles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Wet,Daylight,0,0,Entering at angle,0,0,47.620888394604385,-122.34238173081964
0,1,Cycles,1,0,1,0,,NOT ENOUGH INFORMATION / NOT APPLICABLE,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,,
0,1,Cycles,4,0,1,1,Mid-Block (not related to intersection),PEDALCYCLIST STRUCK MOTOR VEHICLE LEFT SIDE SIDESWIPE,1,0,Overcast,Wet,Dark - Street Lights On,0,0,Vehicle - Pedalcyclist,0,0,47.61522861996618,-122.32277471159632
1,1,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,1,0,Raining,Wet,Dark - Street Lights On,0,0,Vehicle - Pedalcyclist,0,0,47.639596559176596,-122.37030270541966
1,1,Cycles,3,0,2,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle Strikes Pedalcyclist,0,0,47.59921008677189,-122.31413725545687
0,1,Cycles,3,0,2,1,Mid-Block (not related to intersection),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Pedalcyclist All Other Involvements ONE UNIT - PEDALCYCLIST ONLY or PEDALCYCLIST STR,0,0,47.66665026253788,-122.30160603028109
0,1,Cycles,2,0,1,1,Driveway Junction,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle Strikes Pedalcyclist,0,0,47.66057737868581,-122.31772271464912
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",1,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.65270651520957,-122.34257533537044
1,1,Cycles,3,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle Strikes Pedalcyclist,0,0,47.610149836821975,-122.33355605595274
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Dawn,1,0,Vehicle Strikes Pedalcyclist,0,0,47.561058098573646,-122.38281651430357
0,1,Cycles,2,0,1,1,Driveway Junction,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,1,0,Overcast,Dry,Daylight,0,0,Pedalcyclist Strikes Moving Vehicle,0,0,47.61661180923626,-122.3331489800814
0,0,Cycles,2,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Overcast,Wet,Daylight,0,0,Vehicle Strikes Pedalcyclist,0,0,47.64829499911149,-122.33249479267565
0,1,Cycles,2,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",1,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.6371375971534,-122.34307525650179
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, REAR END",1,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle Strikes Pedalcyclist,0,0,47.64692192622089,-122.32210299337194
0,1,Cycles,2,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,0,1,Vehicle - Pedalcyclist,0,0,47.62306521387242,-122.2963179445138
1,2,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,1,Clear or Partly Cloudy,Dry,Daylight,1,0,Pedalcyclist Strikes Moving Vehicle,0,0,47.57410071205956,-122.41079476382744
1,0,Other,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",1,0,Overcast,Dry,Daylight,0,0,Vehicle overturned,0,0,47.62312892140518,-122.32092426151337
0,1,Cycles,2,0,1,1,Driveway Junction,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Pedalcyclist Strikes Moving Vehicle,0,0,47.60878749220817,-122.33844845839596
0,1,Cycles,2,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",1,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle Strikes Pedalcyclist,0,0,47.62757212737837,-122.34232274984501
1,1,Cycles,3,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Pedalcyclist Strikes Moving Vehicle,0,0,47.68675975598112,-122.32025224305464
0,0,Cycles,2,0,1,1,Mid-Block (but intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE REAR END,0,0,Clear or Partly Cloudy,Dry,Dusk,0,0,Pedalcyclist Strikes Moving Vehicle,0,0,47.618449353789465,-122.32929210567913
0,0,Rear Ended,3,0,1,2,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",1,0,Raining,Wet,Daylight,0,0,From same direction - both going straight - one stopped - rear-end,0,0,47.60779444958214,-122.33754001043816
1,0,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",1,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle Strikes Pedalcyclist,0,0,47.615263932778156,-122.31685416865923
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",1,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle Strikes Pedalcyclist,0,0,47.62687831293929,-122.31256884085458
0,0,Cycles,2,0,1,1,Driveway Junction,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",1,0,Overcast,Dry,Daylight,0,0,Pedalcyclist Strikes Moving Vehicle,0,0,47.537971300992716,-122.28154689356936
1,0,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle Strikes Pedalcyclist,0,0,47.56199561436509,-122.32667573439093
0,1,Cycles,2,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK PEDALCYCLIST, REAR END",0,0,Other,Unknown,Daylight,0,0,Vehicle Strikes Pedalcyclist,0,0,47.6135009623769,-122.30885741143491
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,1,Clear or Partly Cloudy,Dry,Daylight,0,0,Pedalcyclist Strikes Moving Vehicle,0,0,47.53888073215108,-122.28474430376109
0,1,Cycles,2,0,1,1,Driveway Junction,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Dark - Street Lights On,0,0,Vehicle Strikes Pedalcyclist,0,0,47.58293661899191,-122.32905458551704
1,2,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Pedalcyclist Strikes Moving Vehicle,0,0,47.6555429073838,-122.32682256981859
0,1,Cycles,2,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle Strikes Pedalcyclist,0,0,47.65161865080639,-122.34262691436464
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle Strikes Pedalcyclist,0,0,47.615218748198224,-122.32552884050469
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Unknown,Unknown,Unknown,0,0,Vehicle Strikes Pedalcyclist,1,0,47.581267001452964,-122.29699071388019
